rainfall,slope,road_quality,visibility,traffic,historical_incidents,road_type,elevation,temperature,wind_speed,risk
0.0,7.83,3.94,5.05,0.102,2,national_highway,101.5,27.3,4.5,LOW
0.0,16.27,2.15,8.26,0.117,2,state_highway,1571.5,17.9,13.9,MEDIUM
4.46,3.73,4.06,8.74,0.217,0,national_highway,1096.7,24.7,12.5,LOW
1.94,10.37,3.33,7.66,0.629,5,state_highway,755.5,24.2,8.7,MEDIUM
0.0,16.62,2.92,11.09,0.475,1,rural_hill_road,976.7,20.1,8.4,MEDIUM
3.06,24.06,2.16,9.61,0.639,1,rural_hill_road,1345.5,21.1,16.5,HIGH
0.0,10.03,3.04,2.83,0.515,1,national_highway,1208.8,23.4,24.9,MEDIUM
0.0,17.33,3.43,11.32,0.271,2,state_highway,1785.5,19.6,6.7,MEDIUM
0.0,14.47,4.44,8.84,0.137,1,state_highway,1136.8,16.8,16.0,LOW
0.0,0.8,3.66,11.43,0.538,3,national_highway,1074.0,21.4,9.2,LOW
0.0,2.17,4.77,2.97,0.579,0,state_highway,1670.2,15.0,28.5,LOW
3.27,7.5,4.64,11.96,0.506,1,national_highway,1282.5,25.0,10.0,LOW
0.0,1.7,4.34,5.69,0.609,2,national_highway,1477.6,18.1,10.9,LOW
6.23,3.89,4.0,4.97,0.453,2,national_highway,940.2,26.6,10.8,LOW
0.3,13.61,2.72,9.37,0.404,4,state_highway,1443.3,20.2,3.2,MEDIUM
0.0,9.97,4.41,8.31,0.472,1,state_highway,928.8,23.7,24.0,LOW
1.83,9.58,3.7,7.64,0.564,0,state_highway,1295.9,21.0,16.9,LOW
0.0,11.16,2.65,6.49,0.184,0,state_highway,1725.3,20.0,37.3,MEDIUM
0.0,4.71,3.51,11.62,0.416,0,state_highway,314.8,23.6,20.8,LOW
0.51,6.07,3.55,11.56,0.729,0,rural_hill_road,2415.8,19.2,10.9,MEDIUM
0.0,0.6,4.41,7.32,0.397,1,national_highway,78.8,23.5,19.7,LOW
7.9,14.23,2.39,1.25,0.497,1,rural_hill_road,1922.1,17.3,6.1,HIGH
0.0,11.31,3.54,7.72,0.424,0,national_highway,488.3,24.9,37.6,LOW
0.0,3.46,3.9,9.95,0.075,1,state_highway,632.8,21.2,15.6,LOW
7.14,12.48,2.08,4.78,0.456,4,state_highway,1326.5,15.3,14.9,MEDIUM
0.0,10.27,2.24,9.12,0.295,2,state_highway,707.0,23.3,22.7,MEDIUM
3.67,20.27,2.54,2.27,0.145,2,rural_hill_road,2266.7,18.9,25.9,HIGH
16.74,7.54,2.28,1.57,0.471,0,state_highway,704.4,19.5,11.1,MEDIUM
0.0,24.1,3.17,5.84,0.528,1,rural_hill_road,1675.0,18.9,8.8,HIGH
18.16,4.24,4.56,1.38,0.311,0,national_highway,1247.9,19.4,11.5,MEDIUM
0.0,7.62,3.39,1.91,0.675,1,state_highway,1280.1,25.5,4.6,MEDIUM
3.79,5.87,3.69,9.87,0.37,0,national_highway,687.8,27.9,6.5,LOW
2.02,17.12,3.79,10.71,0.174,2,state_highway,1539.9,18.7,6.4,MEDIUM
0.23,6.01,2.87,8.22,0.372,2,national_highway,1334.3,18.9,14.5,LOW
0.0,8.91,4.08,7.6,0.529,0,national_highway,570.6,24.7,39.5,LOW
4.39,9.04,3.24,1.77,0.476,0,state_highway,1739.4,19.3,10.5,MEDIUM
1.94,8.46,4.44,12.0,0.745,2,national_highway,926.5,20.6,31.5,LOW
0.0,4.22,1.61,8.86,0.642,1,state_highway,1652.6,13.4,27.4,MEDIUM
0.0,16.73,3.23,8.77,0.192,2,state_highway,1119.0,17.6,1.7,MEDIUM
0.0,2.75,2.58,8.74,0.094,0,state_highway,1608.3,18.2,14.5,LOW
0.0,6.3,3.97,9.4,0.699,2,national_highway,820.0,20.4,1.3,LOW
0.0,7.88,3.76,9.22,0.624,0,national_highway,694.9,22.9,9.8,LOW
4.07,11.87,2.46,8.44,0.504,3,rural_hill_road,1094.2,24.7,3.8,HIGH
10.97,7.24,3.25,3.86,0.393,1,state_highway,703.1,26.4,18.0,MEDIUM
5.78,16.13,3.24,3.31,0.46,3,state_highway,770.0,23.4,3.0,MEDIUM
0.0,11.82,4.8,9.65,0.712,2,state_highway,1151.9,16.0,27.5,LOW
2.61,16.82,3.32,7.63,0.199,3,rural_hill_road,1487.1,17.2,14.0,MEDIUM
5.7,1.59,3.94,1.64,0.367,0,national_highway,236.9,30.9,30.8,LOW
0.0,25.94,2.14,9.95,0.568,4,rural_hill_road,1715.3,19.6,7.8,HIGH
7.14,12.55,3.59,3.22,0.695,2,state_highway,1181.6,20.5,5.7,MEDIUM
0.0,9.0,2.51,7.44,0.453,1,state_highway,826.3,30.5,5.4,LOW
0.0,6.46,3.98,9.93,0.075,2,state_highway,585.8,25.3,13.8,LOW
6.84,10.52,4.55,4.42,0.481,0,national_highway,528.6,21.5,13.1,LOW
0.0,9.71,4.7,7.73,0.36,0,national_highway,513.6,25.9,28.5,LOW
0.0,4.03,4.54,6.73,0.376,0,national_highway,1399.8,23.7,12.6,LOW
4.94,11.11,3.96,1.51,0.323,2,national_highway,1302.8,19.4,6.0,MEDIUM
0.0,12.29,2.54,7.09,0.824,6,state_highway,1167.0,22.3,11.1,MEDIUM
0.0,25.26,2.36,1.62,0.186,1,rural_hill_road,2083.8,17.4,14.4,HIGH
0.0,14.8,3.97,3.0,0.657,2,state_highway,1529.6,16.5,7.8,MEDIUM
0.0,23.46,2.06,10.43,0.446,2,rural_hill_road,921.4,20.4,19.3,HIGH
0.0,5.26,4.05,1.82,0.293,2,state_highway,1428.9,14.8,30.9,MEDIUM
0.0,12.89,2.17,7.7,0.475,1,rural_hill_road,1804.9,19.1,6.6,MEDIUM
4.9,14.86,3.85,6.92,0.254,4,state_highway,568.2,22.8,7.7,MEDIUM
0.0,15.94,3.34,7.68,0.419,0,state_highway,627.2,20.5,27.1,LOW
0.0,3.12,3.3,5.54,0.199,0,state_highway,302.7,27.3,9.4,LOW
0.0,11.59,4.3,10.77,0.086,0,national_highway,386.5,25.0,9.1,LOW
0.0,17.45,2.71,2.55,0.49,3,state_highway,1762.0,11.0,2.5,MEDIUM
6.2,5.37,2.4,1.96,0.156,0,state_highway,1475.2,18.6,4.8,MEDIUM
0.0,12.01,2.45,0.88,0.347,2,state_highway,1394.9,19.3,31.7,HIGH
10.28,8.18,1.97,3.35,0.445,2,state_highway,970.8,25.7,7.6,MEDIUM
1.41,13.25,2.97,0.59,0.58,2,rural_hill_road,1765.2,18.7,8.9,HIGH
2.6,7.62,4.43,5.86,0.633,1,national_highway,132.8,32.0,44.9,LOW
3.49,2.4,4.5,6.4,0.123,3,national_highway,365.1,20.0,3.1,LOW
2.16,11.4,4.19,2.37,0.453,0,national_highway,1444.3,27.1,26.0,MEDIUM
0.0,4.27,4.45,2.52,0.903,1,state_highway,1510.6,21.0,2.2,MEDIUM
3.28,11.93,3.37,6.87,0.619,3,national_highway,554.7,26.6,14.1,MEDIUM
0.0,7.41,3.29,2.93,0.167,0,national_highway,1217.4,21.2,12.2,LOW
9.46,2.98,4.44,3.89,0.287,0,national_highway,480.4,29.8,32.9,MEDIUM
7.07,15.92,2.01,2.32,0.404,3,state_highway,236.3,22.3,11.1,MEDIUM
2.89,3.82,4.12,12.0,0.441,0,national_highway,688.3,27.4,17.5,LOW
0.0,12.94,4.8,9.11,0.599,0,state_highway,1068.3,17.7,10.1,LOW
12.39,9.47,5.0,1.25,0.175,0,national_highway,1477.5,22.9,4.6,MEDIUM
0.43,5.9,4.18,8.36,0.485,0,national_highway,1179.4,25.4,21.5,LOW
0.0,14.05,3.32,8.33,0.484,0,state_highway,534.3,24.9,51.1,MEDIUM
0.0,20.8,1.77,7.5,0.53,2,rural_hill_road,1638.6,19.9,18.6,HIGH
0.0,1.85,3.05,6.68,0.222,1,national_highway,1475.3,22.4,26.6,LOW
0.0,12.28,2.72,8.78,0.345,2,state_highway,1742.2,19.0,1.5,MEDIUM
0.0,8.13,3.56,0.91,0.433,0,state_highway,1632.9,20.5,19.4,MEDIUM
0.0,10.29,2.0,7.17,0.404,7,rural_hill_road,2209.2,13.9,14.6,HIGH
0.0,6.89,2.86,5.79,0.717,1,state_highway,415.3,34.4,13.0,LOW
0.0,11.82,3.86,1.01,0.278,2,state_highway,1532.7,14.2,15.0,MEDIUM
0.0,5.47,4.48,6.87,0.138,0,national_highway,1045.5,15.6,4.3,LOW
0.0,4.95,3.41,5.76,0.206,1,state_highway,985.8,24.5,18.7,LOW
0.0,2.72,4.03,8.35,0.414,3,national_highway,1256.8,15.8,41.7,LOW
0.0,11.25,4.29,10.36,0.3,2,state_highway,750.8,23.9,5.5,LOW
5.06,3.69,2.61,4.81,0.258,1,state_highway,763.8,21.2,22.3,LOW
3.4,6.39,3.03,7.99,0.532,0,state_highway,471.6,28.0,30.6,MEDIUM
0.26,14.73,2.88,8.34,0.189,3,state_highway,1750.7,18.4,24.9,MEDIUM
12.94,6.99,3.28,2.28,0.607,1,state_highway,212.3,29.7,7.8,MEDIUM
0.0,4.18,4.78,8.26,0.1,0,national_highway,280.8,23.4,1.8,LOW
1.68,2.18,4.8,5.9,0.443,0,state_highway,741.8,24.1,20.7,LOW
0.0,9.77,3.09,7.56,0.134,0,state_highway,402.1,24.9,30.3,LOW
0.0,16.51,1.79,8.24,0.395,2,state_highway,235.2,31.2,13.2,MEDIUM
0.0,3.22,3.24,7.89,0.148,0,national_highway,1042.2,29.2,6.7,LOW
0.0,14.23,3.59,7.68,0.393,1,state_highway,599.8,23.6,4.9,MEDIUM
8.99,2.16,4.34,1.61,0.271,1,national_highway,1404.9,16.7,27.8,MEDIUM
0.0,15.43,2.79,10.02,0.47,4,rural_hill_road,1551.0,21.4,7.9,MEDIUM
0.0,1.75,3.38,10.06,0.229,0,national_highway,432.2,23.8,9.9,LOW
2.99,4.96,3.22,9.23,0.646,1,state_highway,1267.9,24.6,40.5,LOW
0.0,9.14,4.12,6.75,0.207,1,national_highway,738.1,23.7,15.1,LOW
0.0,3.13,2.25,10.51,0.272,0,state_highway,772.1,27.6,13.7,LOW
0.0,10.95,3.93,8.32,0.081,1,state_highway,1097.4,22.8,22.6,LOW
0.0,10.15,2.62,9.68,0.139,2,state_highway,929.1,22.9,10.9,MEDIUM
0.0,4.88,4.82,0.63,0.931,2,national_highway,1254.5,21.4,3.0,LOW
0.0,11.42,4.56,5.83,0.923,2,national_highway,152.0,33.2,4.1,LOW
3.04,12.03,3.78,9.39,0.272,0,state_highway,1642.2,22.0,20.0,MEDIUM
8.2,7.34,4.43,4.59,0.421,1,state_highway,1744.3,16.1,10.3,MEDIUM
0.0,12.96,4.0,7.88,0.05,2,rural_hill_road,2040.2,20.6,22.1,MEDIUM
19.23,14.48,2.41,2.42,0.553,6,state_highway,476.7,20.7,7.2,HIGH
0.39,11.54,4.83,8.38,0.428,2,national_highway,1436.8,21.0,4.1,LOW
0.0,5.59,4.06,10.22,0.696,0,national_highway,792.7,19.1,20.9,LOW
0.0,7.25,3.59,8.41,0.521,4,national_highway,497.5,22.1,13.7,LOW
0.0,5.69,4.28,7.73,0.648,0,national_highway,524.5,26.1,19.2,LOW
5.16,10.65,3.18,3.57,0.274,1,rural_hill_road,1729.3,15.3,24.3,MEDIUM
0.0,25.17,2.25,8.52,0.852,3,rural_hill_road,706.4,22.0,14.3,HIGH
1.56,20.21,2.23,8.87,0.415,1,rural_hill_road,1198.8,25.3,2.1,MEDIUM
6.42,1.31,4.59,1.55,0.561,0,national_highway,291.3,30.9,32.3,LOW
0.0,11.46,2.46,2.71,0.73,0,rural_hill_road,1778.1,19.0,14.1,HIGH
1.85,2.0,3.68,10.49,0.276,0,national_highway,430.5,31.2,19.8,LOW
16.14,10.94,2.35,1.24,0.603,0,state_highway,704.1,26.3,17.0,HIGH
0.0,17.76,3.12,11.39,0.534,3,state_highway,1744.5,14.1,8.7,MEDIUM
0.0,9.65,2.11,2.31,0.313,4,rural_hill_road,1275.7,23.9,12.7,MEDIUM
1.7,6.25,3.17,10.06,0.627,1,state_highway,1158.3,15.1,8.5,LOW
0.68,2.19,3.33,10.11,0.381,3,national_highway,470.9,27.6,9.6,LOW
0.0,11.94,3.7,10.94,0.568,3,national_highway,1169.2,22.8,12.6,LOW
0.0,3.71,4.58,12.0,0.682,2,state_highway,377.7,23.6,30.5,LOW
17.82,7.84,2.92,0.56,0.819,0,national_highway,767.5,17.4,6.2,MEDIUM
0.0,22.2,2.56,1.52,0.511,5,rural_hill_road,1570.1,20.4,20.7,HIGH
0.0,14.94,3.54,0.48,0.207,4,rural_hill_road,1788.3,13.1,14.0,HIGH
4.44,10.83,2.8,6.89,0.373,1,national_highway,725.6,23.6,13.4,LOW
0.0,5.35,4.24,5.97,0.1,0,state_highway,600.0,20.6,27.8,LOW
0.0,6.31,3.94,2.93,0.205,0,national_highway,1260.3,24.5,7.7,LOW
0.0,16.92,3.64,7.01,0.051,1,state_highway,1112.7,22.7,9.4,LOW
0.0,14.5,3.31,8.71,0.349,0,state_highway,533.6,29.4,10.5,MEDIUM
0.0,5.82,3.67,0.53,0.163,1,state_highway,1391.1,18.3,20.6,MEDIUM
0.0,10.27,2.21,6.0,0.456,3,state_highway,706.4,17.5,33.7,MEDIUM
16.35,7.24,2.18,0.5,0.627,1,state_highway,271.8,32.2,15.2,HIGH
0.0,6.42,3.53,6.73,0.338,1,national_highway,1280.1,25.7,26.5,LOW
1.22,19.01,3.32,4.01,0.843,6,rural_hill_road,2443.3,8.7,3.8,HIGH
0.0,11.93,4.82,7.48,0.489,2,national_highway,184.9,23.1,4.8,LOW
0.0,11.23,4.02,8.36,0.239,1,national_highway,856.1,25.8,22.7,LOW
0.0,10.07,2.75,8.13,0.715,2,state_highway,601.7,26.2,29.7,MEDIUM
0.0,3.0,4.48,8.42,0.354,3,national_highway,573.1,18.8,1.0,LOW
8.05,9.83,4.21,2.59,0.18,0,state_highway,756.5,24.1,14.5,MEDIUM
0.0,8.76,4.8,10.66,0.703,0,state_highway,1305.6,16.2,12.4,LOW
0.0,14.13,3.88,4.54,0.202,2,state_highway,439.7,27.1,9.6,LOW
0.0,4.21,3.69,7.51,0.228,0,national_highway,1143.5,21.6,11.9,LOW
0.0,2.59,2.97,6.37,0.125,1,national_highway,723.2,27.1,5.7,LOW
0.0,5.12,2.62,2.39,0.867,2,state_highway,1510.1,18.9,20.7,MEDIUM
0.0,12.04,2.54,1.05,0.378,0,state_highway,1424.0,22.8,26.8,MEDIUM
11.96,5.28,4.38,1.38,0.586,1,national_highway,1379.7,23.1,5.7,MEDIUM
0.0,17.31,2.56,6.58,0.048,3,state_highway,390.3,25.5,11.0,MEDIUM
0.0,4.94,2.67,8.65,0.672,1,state_highway,1546.8,17.5,15.9,LOW
0.0,4.58,4.11,10.45,0.421,0,national_highway,423.9,29.0,8.7,LOW
7.01,9.13,3.59,3.77,0.424,1,state_highway,320.0,33.9,2.1,MEDIUM
0.0,6.82,3.27,8.23,0.371,0,national_highway,1020.9,25.2,9.8,LOW
0.0,14.27,3.24,8.88,0.16,5,state_highway,1018.4,20.3,14.9,MEDIUM
0.76,14.24,3.43,5.55,0.892,2,state_highway,341.2,28.1,14.3,MEDIUM
10.75,5.85,3.84,4.35,0.766,4,state_highway,1405.6,20.0,13.6,HIGH
0.0,1.79,3.44,6.71,0.765,0,national_highway,1293.4,16.2,7.8,LOW
0.54,3.2,3.14,11.12,0.178,2,state_highway,1197.6,20.1,1.3,LOW
0.0,6.58,3.57,7.51,0.4,0,national_highway,810.0,22.8,12.5,LOW
14.19,13.56,2.39,2.78,0.176,4,rural_hill_road,1791.1,14.8,15.2,HIGH
2.06,3.02,4.88,4.9,0.212,2,national_highway,610.6,23.9,23.4,LOW
3.7,11.64,1.71,2.79,0.124,2,rural_hill_road,1697.4,20.7,16.4,HIGH
0.0,6.82,3.54,1.11,0.484,2,national_highway,1304.0,21.5,8.0,LOW
0.0,5.47,4.61,6.44,0.708,0,national_highway,675.6,23.2,14.3,LOW
0.0,3.49,3.91,9.88,0.782,0,national_highway,63.2,25.3,13.2,LOW
0.0,9.35,2.71,9.81,0.303,0,state_highway,1140.2,21.8,5.1,LOW
12.91,22.71,1.75,4.38,0.256,2,rural_hill_road,2197.5,19.8,6.2,HIGH
3.44,3.78,3.89,8.99,0.654,0,national_highway,890.8,29.1,4.4,LOW
0.51,23.59,2.87,10.59,0.364,4,rural_hill_road,1587.4,14.5,5.9,HIGH
0.0,19.15,2.01,2.04,0.596,2,rural_hill_road,1386.9,24.7,26.1,HIGH
0.0,11.11,3.8,10.02,0.696,4,national_highway,731.5,27.2,33.0,MEDIUM
0.0,4.83,4.73,1.16,0.334,0,national_highway,1494.0,15.2,15.9,LOW
0.0,6.81,2.66,7.86,0.106,0,state_highway,265.2,28.1,18.1,LOW
0.61,11.18,3.74,9.41,0.347,2,national_highway,747.6,25.5,7.4,LOW
0.72,10.82,3.92,9.13,0.279,2,national_highway,702.9,27.0,21.6,LOW
0.0,4.62,3.59,5.68,0.485,1,state_highway,1630.7,24.0,24.7,LOW
0.0,9.27,3.25,9.57,0.433,2,national_highway,209.6,29.4,2.9,LOW
15.04,15.33,2.16,1.17,0.269,4,state_highway,647.4,30.6,47.6,HIGH
0.66,20.98,4.0,9.86,0.447,2,rural_hill_road,1080.3,20.8,4.9,MEDIUM
0.0,15.36,1.37,6.14,0.77,1,rural_hill_road,1567.2,18.1,16.9,MEDIUM
0.0,17.5,2.52,1.19,0.285,2,rural_hill_road,1762.8,14.3,14.3,HIGH
0.0,15.93,2.4,11.32,0.478,2,rural_hill_road,1316.6,19.6,19.5,MEDIUM
0.0,2.15,4.83,12.0,0.219,2,national_highway,568.8,30.7,43.8,LOW
1.19,22.05,3.52,1.62,0.515,3,rural_hill_road,2449.7,13.3,37.8,HIGH
0.0,8.06,3.21,8.33,0.216,3,national_highway,950.6,17.5,3.0,LOW
0.0,5.07,4.07,12.0,0.151,1,national_highway,1230.0,22.4,14.1,LOW
0.0,2.34,2.43,1.33,0.202,1,state_highway,1794.6,12.7,6.6,MEDIUM
0.0,2.42,4.49,10.39,0.284,0,national_highway,280.7,26.5,2.4,LOW
0.0,8.54,4.36,10.67,0.28,1,national_highway,753.4,22.5,23.0,LOW
0.0,12.47,3.46,8.04,0.333,3,state_highway,757.7,22.7,46.1,MEDIUM
1.51,2.42,4.02,9.61,0.197,1,national_highway,354.9,26.3,15.3,LOW
0.0,3.44,4.34,9.4,0.161,1,national_highway,410.3,27.9,4.1,LOW
0.44,9.21,3.15,0.57,0.759,0,national_highway,1307.5,17.7,8.8,MEDIUM
2.35,1.89,4.44,8.95,0.137,1,national_highway,1221.4,21.0,2.3,LOW
0.0,15.43,2.66,4.72,0.58,2,state_highway,395.3,28.4,26.1,MEDIUM
0.0,23.25,2.92,11.08,0.115,2,rural_hill_road,1886.9,22.1,9.0,HIGH
0.0,5.33,4.97,8.44,0.661,0,national_highway,548.8,23.8,8.6,LOW
0.0,7.18,4.73,7.73,0.487,2,national_highway,1144.7,26.9,15.7,LOW
0.0,19.35,3.02,11.38,0.105,3,rural_hill_road,2490.9,16.7,5.9,HIGH
0.0,13.92,2.54,0.52,0.594,5,rural_hill_road,1244.5,26.2,12.5,HIGH
0.0,6.55,4.19,11.76,0.233,0,state_highway,1692.2,18.6,20.0,LOW
1.43,23.56,1.0,3.02,0.348,1,rural_hill_road,1874.2,15.1,16.5,HIGH
0.0,23.24,1.74,0.56,0.171,3,rural_hill_road,1207.7,24.6,47.3,HIGH
9.01,11.62,4.75,3.45,0.448,2,national_highway,1057.8,16.8,31.2,MEDIUM
10.92,3.78,2.84,4.3,0.662,1,state_highway,935.1,28.6,16.8,MEDIUM
3.98,2.62,4.06,8.94,0.128,0,national_highway,1102.2,19.8,19.1,LOW
15.63,11.64,3.05,1.99,0.293,3,rural_hill_road,1949.6,19.0,39.8,HIGH
0.0,4.28,2.85,9.54,0.872,1,national_highway,1259.7,16.1,15.3,LOW
4.08,8.07,3.0,7.41,0.278,1,state_highway,1074.4,25.5,4.4,MEDIUM
15.37,17.89,3.28,1.21,0.247,4,state_highway,1377.9,19.5,11.6,HIGH
9.2,10.81,3.64,1.42,0.698,0,state_highway,838.2,23.9,25.8,MEDIUM
0.0,14.74,2.61,8.19,0.379,5,state_highway,1680.5,23.3,10.5,MEDIUM
1.65,2.18,4.61,12.0,0.506,0,national_highway,75.4,28.5,6.4,LOW
2.31,7.8,4.09,11.1,0.14,1,state_highway,242.9,22.7,18.1,LOW
0.0,5.47,3.95,8.71,0.304,1,national_highway,534.4,25.6,13.5,LOW
0.0,1.27,3.29,10.8,0.341,0,national_highway,1481.2,21.2,12.7,LOW
12.23,12.99,4.1,3.53,0.31,2,state_highway,668.8,19.7,16.9,MEDIUM
0.0,4.32,2.98,9.04,0.079,2,state_highway,488.0,24.7,17.9,LOW
0.0,5.53,3.41,11.64,0.52,1,state_highway,665.8,21.4,5.9,MEDIUM
0.0,24.93,1.79,7.93,0.146,4,rural_hill_road,2260.2,15.6,20.0,HIGH
0.0,21.14,3.23,6.43,0.337,0,rural_hill_road,2294.4,19.1,16.4,MEDIUM
8.23,11.54,3.99,1.71,0.485,5,state_highway,1606.8,18.6,21.2,HIGH
0.0,6.86,3.05,10.08,0.15,2,rural_hill_road,753.5,28.0,29.3,MEDIUM
0.0,4.83,2.84,8.49,0.6,0,state_highway,889.8,20.1,26.6,LOW
2.87,14.29,2.43,12.0,0.371,2,rural_hill_road,1769.3,12.4,8.1,HIGH
0.0,11.0,4.56,8.71,0.465,1,national_highway,1265.3,23.9,12.8,LOW
0.0,10.65,4.67,11.48,0.127,2,national_highway,191.3,31.2,9.9,LOW
7.46,14.06,1.9,1.47,0.279,5,rural_hill_road,775.9,23.4,2.3,HIGH
0.0,11.96,2.6,12.0,0.504,1,state_highway,563.4,25.3,10.4,MEDIUM
2.12,12.84,3.93,10.17,0.156,2,state_highway,658.8,25.1,10.7,MEDIUM
4.15,3.96,3.76,6.59,0.103,1,national_highway,443.7,21.6,8.3,LOW
0.0,11.44,3.14,11.55,0.522,2,national_highway,1148.7,23.0,35.8,MEDIUM
0.0,5.62,1.43,6.86,0.149,1,rural_hill_road,1163.9,15.9,10.8,MEDIUM
8.43,4.47,4.35,3.47,0.896,2,national_highway,632.1,20.4,30.4,MEDIUM
0.0,9.53,4.29,8.27,0.536,1,state_highway,1070.0,17.7,22.7,LOW
2.42,3.55,4.03,8.78,0.215,0,national_highway,741.5,24.0,17.9,LOW
0.0,12.28,3.59,5.13,0.284,3,state_highway,1435.0,19.4,16.4,MEDIUM
0.0,1.9,3.48,6.75,0.703,4,national_highway,127.3,31.2,11.6,LOW
0.0,10.01,4.16,7.71,0.075,4,national_highway,1452.7,23.4,17.0,LOW
0.0,11.26,3.71,7.84,0.862,3,national_highway,828.3,24.3,6.4,LOW
13.66,10.91,3.37,2.08,0.222,3,national_highway,848.1,23.6,9.1,HIGH
8.48,12.1,3.21,3.32,0.216,2,state_highway,361.4,34.3,27.6,MEDIUM
0.0,1.23,3.89,9.73,0.796,0,national_highway,1292.3,17.3,8.8,LOW
0.0,10.2,2.25,7.74,0.329,1,state_highway,917.7,21.6,17.3,MEDIUM
0.53,8.61,1.62,10.97,0.309,1,rural_hill_road,1149.2,17.1,41.3,MEDIUM
0.0,14.22,4.8,5.43,0.148,2,state_highway,646.7,25.7,25.6,LOW
5.33,6.12,4.06,3.4,0.614,0,national_highway,182.8,27.9,37.5,LOW
0.0,7.38,2.64,8.6,0.721,1,state_highway,1059.7,26.8,4.5,LOW
9.17,18.44,2.8,2.53,0.882,3,rural_hill_road,1912.3,14.6,13.8,HIGH
8.01,9.65,4.05,4.09,0.484,0,state_highway,1169.1,19.5,11.6,MEDIUM
4.9,5.46,4.07,7.45,0.879,1,national_highway,683.1,28.5,13.5,LOW
0.0,6.11,4.57,9.86,0.201,1,national_highway,281.4,33.5,15.9,LOW
11.98,13.15,1.86,3.14,0.192,1,state_highway,1357.1,16.0,13.8,HIGH
0.0,13.84,3.6,7.52,0.578,3,state_highway,669.0,21.8,6.7,MEDIUM
0.0,8.29,4.21,7.72,0.351,0,national_highway,1094.3,15.3,18.8,LOW
2.96,13.4,2.86,8.08,0.717,2,state_highway,1674.5,16.4,22.8,MEDIUM
0.0,2.1,4.89,5.9,0.503,0,national_highway,212.7,31.7,9.4,LOW
0.0,5.11,1.61,2.04,0.601,1,rural_hill_road,1297.5,15.1,10.0,MEDIUM
0.0,5.63,2.93,1.32,0.506,1,rural_hill_road,1664.9,17.2,15.4,MEDIUM
0.0,9.41,2.94,10.78,0.218,2,rural_hill_road,2521.7,8.4,11.9,MEDIUM
1.16,14.45,4.23,11.64,0.59,4,state_highway,560.7,25.2,5.0,LOW
0.61,4.61,3.08,6.86,0.451,1,national_highway,730.4,18.5,7.7,LOW
0.0,9.31,4.66,9.1,0.399,1,national_highway,901.2,27.8,9.2,LOW
0.0,3.65,3.7,9.67,0.308,0,state_highway,1022.3,21.6,28.7,LOW
3.07,13.38,1.95,1.11,0.312,2,rural_hill_road,2503.2,12.7,13.3,HIGH
0.0,15.57,2.12,9.81,0.306,1,rural_hill_road,2134.3,16.1,2.8,MEDIUM
0.0,9.2,3.52,2.04,0.072,2,national_highway,1396.6,17.9,2.8,LOW
2.35,11.07,5.0,8.5,0.273,0,national_highway,582.5,22.8,15.6,LOW
0.0,14.23,3.8,7.98,0.06,2,state_highway,1723.3,15.8,9.6,MEDIUM
0.0,24.11,1.91,7.85,0.421,4,rural_hill_road,1957.4,17.6,7.6,HIGH
0.0,4.22,3.8,8.68,0.439,4,national_highway,1030.1,23.0,18.4,LOW
0.0,8.39,3.22,6.31,0.556,1,state_highway,432.4,32.1,17.2,LOW
0.0,19.41,2.27,3.61,0.596,3,rural_hill_road,915.1,24.5,10.8,HIGH
0.7,11.84,3.78,9.22,0.276,2,national_highway,602.3,26.3,2.8,LOW
0.0,13.3,4.8,8.14,0.654,0,state_highway,1604.9,21.9,23.5,LOW
3.19,5.01,4.23,8.93,0.433,0,state_highway,642.3,22.7,9.9,LOW
7.66,5.03,5.0,4.85,0.103,1,national_highway,887.8,24.2,4.7,LOW
0.0,7.81,4.47,10.09,0.534,0,national_highway,675.0,21.8,23.6,LOW
34.84,8.74,2.49,0.47,0.199,0,national_highway,1295.1,17.0,6.9,HIGH
0.0,15.0,3.57,8.82,0.294,3,state_highway,387.9,28.1,9.1,MEDIUM
0.0,7.08,3.8,8.98,0.626,0,national_highway,875.0,31.0,19.1,LOW
12.31,16.27,4.1,4.17,0.255,7,state_highway,964.6,19.6,8.8,HIGH
0.0,1.78,4.95,7.31,0.148,1,national_highway,707.2,22.1,4.8,LOW
0.0,2.47,3.0,9.58,0.181,2,state_highway,1516.3,18.1,7.5,LOW
0.0,6.44,4.75,7.14,0.324,0,national_highway,1111.8,26.3,17.3,LOW
0.0,8.82,3.82,5.69,0.093,1,national_highway,934.7,21.3,17.0,LOW
0.0,0.94,3.92,7.54,0.097,1,national_highway,881.3,25.4,4.9,LOW
0.0,6.08,4.09,10.05,0.418,0,national_highway,269.4,27.4,14.7,LOW
2.23,8.22,3.19,11.84,0.294,0,state_highway,449.0,29.9,26.3,LOW
0.0,15.91,3.8,6.58,0.547,3,state_highway,567.7,20.6,10.0,MEDIUM
0.0,5.98,4.06,10.62,0.088,2,national_highway,658.5,24.3,2.1,LOW
1.97,3.85,3.53,11.37,0.227,2,state_highway,1647.4,16.2,9.5,LOW
0.0,13.57,3.36,8.11,0.299,2,state_highway,362.9,21.8,7.4,MEDIUM
0.12,4.89,4.38,10.55,0.06,0,national_highway,257.5,28.7,13.1,LOW
0.27,7.54,3.22,6.24,0.693,0,state_highway,599.7,18.2,15.3,LOW
